89.30847	89.2901
91.58189999999999	91.5733
94.263	94.2793
96.2711	96.2735
96.91420000000001	96.9165
103.96315	103.9523
106.27802	106.2889
164.99373	164.9808
184.9499	184.9405
194.22729999999999	194.2419
197.3794	197.3381
198.7841	198.8213
202.68599999999998	202.6949
205.2828	205.2948
222.47109999999998	222.4672
225.2786	225.232
226.02939999999998	226.0209
226.2223	226.2105
226.3634	226.4043
253.65169999999998	253.6937
265.20390000000003	265.1488
265.3679	265.3087
284.76750000000004	284.491
291.625	291.5959
294.7074	294.6422
296.728	296.7165
302.1498	302.0873
312.5668	312.5288
313.15479999999997	312.9209
313.1839	313.1411
320.8169	320.5347
353.2594	353.07
360.57620000000003	360.8829
365.01529999999997	366.3289
365.48359999999997	364.4311
366.3279	366.4628
398.3931	398.713
404.6563	404.5536
433.9223	433.966
434.7494	433.9755
435.8328	434.8612
512.8442	512.9446
520.4768	520.2066
542.5253	544.2412
546.0735	546.022
567.7104999999999	569.0639
576.9598	576.7671
579.0663	579.0185
587.1279000000001	587.0715
588.8939	588.8077
614.6435	615.4081
614.9475	615.6934
708.1899999999999	763.4524
734.6508	772.2852
794.4555	811.4003
952.0198	952.0022
1013.976	1013.6872
1357.021	1359.0331
1367.351	1366.4529
1529.5819999999999	1535.1001
1707.279	1707.1921
2325.307	2328.5293
